id,project_code,year_of_subsidy_sanct,state_name,state_code,district_name,district_code,agency,supported_by,beneficiary_name,project_address,current_status,project_cost,amount_sanct,sanction_year,subsidy_ratio,project_size_category
3641,41/13-EMC/ HR-9,2011-12,Haryana,6,Sonipat,75,NHM/HMNEH,,M/s Dhingra Ice & Cold Storage Pvt. Ltd.,Village Kundli,Completed,377.21,102.0,2011,0.2704064049203362,Medium (₹1-5 Cr)
3642,40/13-EMC/ HR-8,2011-12,Haryana,6,Sonipat,75,NHM/HMNEH,,M/s Pragati Cold Storage.,"Industrial Complex Food Park, Rai",Completed,401.95,112.03,2011,0.27871625824107477,Medium (₹1-5 Cr)
3643,30/17-EMC/ HR-11,2012-13,Haryana,6,Sonipat,75,NHM/HMNEH,,M/s Aannd Cold Chain,Vill. Nathupura,Completed,412.61,70.48,2012,0.17081505537917163,Medium (₹1-5 Cr)
3644,25/18-EMC/ HR,2012-13,Haryana,6,Sonipat,75,NHM/HMNEH,,M/s Anant Cold Storage Pvt. Ltd.,"Vill- Wajidpur, Kundali",Completed,275.0,81.85,2012,0.29763636363636364,Medium (₹1-5 Cr)
3645,15/19-EMC/ HR,2012-13,Haryana,6,Sonipat,75,NHM/HMNEH,,M/s Dhingra Ice & Cold Storage Pvt. Ltd.,Village Kundil,Completed,35.0,14.0,2012,0.4,Small (<₹1 Cr)
3646,19/20-EMC/ HR,2012-13,Haryana,6,Kurukshetra,68,NHM/HMNEH,,M/s Hargobind Cold Storage,Village Shahbad,Completed,431.5,108.0,2012,0.25028968713789107,Medium (₹1-5 Cr)
3647,26/18-EMC/ HR,2012-13,Haryana,6,Sonipat,75,NHM/HMNEH,,M/s Leh Cold Storage Pvt. Ltd.,"HSIIDC Industrial Estate, Phase-V, Food Park, Rai",Completed,548.37,104.48,2012,0.19052829294089757,Large (₹5-10 Cr)
3648,27/18-EMC/ HR,2012-13,Haryana,6,Kurukshetra,68,NHM/HMNEH,,M/s Maan Cold Storage,"Ladwa Road, Vill- Sirsma",Completed,119.0,27.82,2012,0.233781512605042,Medium (₹1-5 Cr)
3649,28/18-EMC/ HR,2012-13,Haryana,6,Panchkula,70,NHM/HMNEH,,M/s SSS Cold Storage,"Vill- Tabar, Barwala",Completed,373.55,106.52,2012,0.2851559362869763,Medium (₹1-5 Cr)
3650,18/20-EMC/ HR,2012-13,Haryana,6,Sonipat,75,NHM/HMNEH,,M/s Suboli Ice & Cold Storage Pvt. Ltd.,Village Kundli,Completed,599.84,119.96,2012,0.1999866631101627,Large (₹5-10 Cr)
3651,21/23-EMC/ HR,2013-14,Haryana,6,Sonipat,75,NHM/HMNEH,,Delhi Agrocool Private Limited,"NarelaPioManiyari Road, Village Kundli",Completed,627.3,111.2,2013,0.1772676550294915,Large (₹5-10 Cr)
3652,23/23-EMC/HR-27,2013-14,Haryana,6,Sonipat,75,NHM/HMNEH,,Delhi Agrocool Private Limited,"Village- Kundli, Distt. Sonepat Sonepat",Completed,152.0,51.68,2013,0.34,Medium (₹1-5 Cr)
3653,52/24-EMC/ HR,2013-14,Haryana,6,Sonipat,75,NHM/HMNEH,,Extra Cold Storage Pvt. Ltd.,"Village Wazidpur, Saboli",Completed,650.82,120.0,2013,0.18438277864847422,Large (₹5-10 Cr)
3654,22/23-EMC/ HR,2013-14,Haryana,6,Sonipat,75,NHM/HMNEH,,Hare Krishna Agrotech Cold Chain,Village- Nathupur,Completed,617.63,120.0,2013,0.19429108042031637,Large (₹5-10 Cr)
3655,29/17-EMC/ HR-10,2013-14,Haryana,6,Rohtak,73,NHM/HMNEH,,M/s Anso Agrotech Pvt. Ltd.,Vill. Madina,Completed,344.42,103.74,2013,0.30120202078857206,Medium (₹1-5 Cr)
3656,54/24-EMC/HR-31,2013-14,Haryana,6,Kurukshetra,68,NHM/HMNEH,,M/s Farm Fresh Foods,"Village Talheri, Pehowa District Kurukshetra",Completed,16.31,6.32,2013,0.3874923359901901,Small (<₹1 Cr)
3657,23/21-EMC/ HR,2013-14,Haryana,6,Sonipat,75,NHM/HMNEH,,M/s Gupta Cold Storage,"Village Wazidpur, Saborli, Kundli",Completed,410.0,114.8,2013,0.27999999999999997,Medium (₹1-5 Cr)
3658,31/17-EMC/ HR,2013-14,Haryana,6,Kurukshetra,68,NHM/HMNEH,,M/s Narang Cold Storage,G. T. Road Shahbad Markanda,Completed,83.0,24.0,2013,0.2891566265060241,Small (<₹1 Cr)
3659,53/24-EMC/HR-30,2013-14,Haryana,6,Ambala,58,NHM/HMNEH,,Milap GKG Ripening Chambers,"Plot No 46 HSIDC Saha Ambala,Ambala",Completed,359.44,117.77,2013,0.3276485644335633,Medium (₹1-5 Cr)
3660,24/23-EMC/HR-28,2013-14,Haryana,6,Sonipat,75,NHM/HMNEH,,Ram Chand Krishan Kumar Cold Store Pvt. Ltd.,"Village- Kundli, Distt. Sonepat Sonepat",Completed,415.87,120.0,2013,0.2885517108711857,Medium (₹1-5 Cr)
3661,25/23-EMC/HR-29,2013-14,Haryana,6,Jind,65,NHM/HMNEH,,Shubham Banana Ripening Store,"SomnathMandir Road, Opposite Sabzimandi, Jind",Completed,105.0,19.87,2013,0.18923809523809526,Medium (₹1-5 Cr)
3662,51/24-EMC/ HR,2013-14,Haryana,6,Sonipat,75,NHM/HMNEH,,Ved Prem Cold Storage Pvt. Ltd.,Village Nathupur,Completed,569.47,120.0,2013,0.21072225051363547,Large (₹5-10 Cr)
3663,41/4 EMC/ MIDH /HR,2014-15,Haryana,6,Sonipat,75,NHM/HMNEH,,ANV Cold Store Pvt. Ltd.,Village Kundli,Completed,1010.61,106.23,2014,0.10511473268619943,Very Large (₹10-50 Cr)
3664,MM-III-2/3 EMC/ MIDH -HP-2,2014-15,Himachal Pradesh,2,Solan,25,NHM/HMNEH,,M/s A.B Refer Warehousing Pvt. Ltd.,"Village- Kotla, Tehsil- Baddi, Distt- Solan (H.P).",Completed,3573.0,1423.47,2014,0.39839630562552475,Very Large (₹10-50 Cr)
3665,MM-III-1-HP-1,2014-15,Himachal Pradesh,2,Shimla,23,NHM/HMNEH,,M/s Anubhuti Apple Pvt. Ltd,"Village- Sainj, Tehsil- Theog",Completed,1707.8,616.0,2014,0.36069797400163955,Very Large (₹10-50 Cr)
3666,26/5 EMC/ MIDH/ HP-3,2015-16,Himachal Pradesh,2,Shimla,23,NHM/HMNEH,,M/s Him Agri Fresh Pvt.Ltd.,"Village Balghar, Taluka Theog",Completed,4017.3,1426.18,2015,0.3550095835511413,Very Large (₹10-50 Cr)
3667,MM-III-3/3EMC/MIDH,2014-15,Jammu And Kashmir,1,Pulwama,11,NHM/HMNEH,,M/s H.N Agri Serve Pvt. Ltd.,"Lassipora, Dist- Pulwama, (J&K)",Completed,3820.37,1625.0,2014,0.4253514711925808,Very Large (₹10-50 Cr)
3668,24/5EMC/MIDH/JK,2015-16,Jammu And Kashmir,1,Srinagar,13,NHM/HMNEH,,M/s Kashmir Premium Apples Pvt. Ltd,"IQ Shopping Mall, Near Hyderpora Bypass, Sri Nagar",Completed,4774.18,1647.5,2015,0.3450854387559748,Very Large (₹10-50 Cr)
3669,25/5EMC/MIDH/JK,2015-16,Jammu And Kashmir,1,Srinagar,13,NHM/HMNEH,,M/s Kehwah Square Pvt. Ltd.,"Nallamar, Road, Bohri Kadal, Sri Nagar",Completed,5907.4,1650.0,2015,0.2793106950604327,Mega (>₹50 Cr)
3670,23/5EMC/MIDH/JK,2015-16,Jammu And Kashmir,1,Srinagar,13,NHM/HMNEH,,M/s Shaheen Agro Fresh Pvt. Ltd.,"7-Square Mall, Momin Abad, Hyderpora chowk, Bypass, Srinagar",Completed,4141.62,1647.5,2015,0.3977912024763257,Very Large (₹10-50 Cr)
3671,22/5EMC/MIDH/JK,2015-16,Jammu And Kashmir,1,Srinagar,13,NHM/HMNEH,,M/s Valley Fresh Cold Chain Pvt. Ltd.,Bishember Nagar ,Completed,4088.0,1633.31,2015,0.3995376712328767,Very Large (₹10-50 Cr)
3672,56/24-EMC/ JHA-42,2007-08,Jharkhand,20,Gumla,331,NHM/HMNEH,,M/s Hapamuni Herblas & Pharmaceuticals Pvt. Ltd.,"Vill.- Hapamuni, PO.- Gamhariya, P.S. Ghaghra, Dist. Gumla",Completed,15.0,6.0,2007,0.4,Small (<₹1 Cr)
3673,**32/15-EMC/ JHA-2,2011-12,Jharkhand,20,Ranchi,339,NHM/HMNEH,,M/S Sai Kripa Agrotech Pvt. Ltd. Hazaribagh,At Village Sildiri Thana Ormanjhi,Completed,446.33,165.0,2011,0.3696816257029552,Medium (₹1-5 Cr)
3674,28/15-EMC/ JHA-1,2011-12,Jharkhand,20,Ranchi,339,NHM/HMNEH,,The Vegetable Growerâ€™s Co-operative Society Ltd.,Kori Mohalla,Completed,334.65,165.0,2011,0.4930524428507396,Medium (₹1-5 Cr)
3675,30/18-EMC/ JH-3,2012-13,Jharkhand,20,Hazaribagh,332,NHM/HMNEH,,M/s. Vishnu Maa Bhawani Cold Storage Pvt. Ltd.,Hazaribagh,Completed,376.83,113.32,2012,0.30071915717963005,Medium (₹1-5 Cr)
3676,56/24-EMC/ JH-41,2013-14,Jharkhand,20,Gumla,331,NHM/HMNEH,,M/s Hapamuni Herblas & Pharmaceuticals Pvt. Ltd.,"Vill.- Hapamuni, PO.- Gamhariya, P.S. Ghaghra, Dist. Gumla",Completed,240.0,9.6,2013,0.04,Medium (₹1-5 Cr)
3677,EC 25.09.07-2,2007-08,Karnataka,29,Ballari,528,NHM/HMNEH,,M/s Sri Subramanya Cold Store,Kuditini Village,Completed,275.0,50.0,2007,0.18181818181818182,Medium (₹1-5 Cr)
3678,69/6-EMC /KA-43,2009-10,Karnataka,29,Dharwad,536,NHM/HMNEH,,M/s Excel Foods,"Excel Foods Pvt. Ltd. Plot No. 47, Sy.No. 87/2B KIADB Industrial Area, Tarihal, Hubli, Dharwad dist.",Completed,44.97,17.98,2009,0.39982210362463866,Small (<₹1 Cr)
3679,85/6-EMC /KA-3,2009-10,Karnataka,29,Uttara Kannada,550,NHM/HMNEH,,Totagars Co-op. Sale Society Ltd. Sirsi,Sirsi.,Completed,115.2,8.89,2009,0.07717013888888889,Medium (₹1-5 Cr)
3680,24/4-EMC/ KA-53,2009-10,Karnataka,29,Bengaluru Rural,526,NHM/HMNEH,,Zakinl Bio-Tech Pvt.,"Mantanakurchi Village, Sondekoppa post, Nelamangala Taluk, Bangalore Rural Dist, Karnataka State.",Completed,13.88,3.47,2009,0.25,Small (<₹1 Cr)
3681,34/11-EMC/ KA-4,2010-11,Karnataka,29,Haveri,540,NHM/HMNEH,,M/s Sri Shivakiran Cold Storage Pvt. Ltd,"Sangameshwara Nagar, Byadgi",Completed,260.39,99.93,2010,0.3837704980990054,Medium (₹1-5 Cr)
3682,36/11-EMC/ KA-55,2010-11,Karnataka,29,Bengaluru Rural,526,NHM/HMNEH,,Sh. Narashimharaju,"Nelamangala Taluk, Bangalore Rural District ",Completed,6.76,2.7,2010,0.3994082840236687,Small (<₹1 Cr)
3683,35/11-EMC/ KA-54,2010-11,Karnataka,29,Bengaluru Rural,526,NHM/HMNEH,,Smt. Gangamma W/o Late Govundaiah,"Nelamangala Taluk, Bangalore Rural District ",Completed,5.02,1.8,2010,0.35856573705179284,Small (<₹1 Cr)
3684,52/10-EMC /KA-44,2010-11,Karnataka,29,Ramanagara,631,NHM/HMNEH,,M/s Sarojamma,"Bolappana Halli Vill., Ramanagar Distt. ",Completed,49.5,9.6,2010,0.19393939393939394,Small (<₹1 Cr)
3685,41/12-EMC/ KA-59,2011-12,Karnataka,29,Bengaluru Urban,525,NHM/HMNEH,,K A Suresha,Defence Colony Banglore ,Completed,5.42,2.16,2011,0.39852398523985244,Small (<₹1 Cr)
3686,42/12-EMC/ KA-45,2011-12,Karnataka,29,Dharwad,536,NHM/HMNEH,,M/S Poonam Agri Tech.,"N.H.-4. TA Kundgol, Dist Dharwad, Karnataka. ",Completed,210.0,71.24,2011,0.3392380952380952,Medium (₹1-5 Cr)
3687,38/12-EMC/ KA-56,2011-12,Karnataka,29,Bengaluru Rural,526,NHM/HMNEH,,Sh. Channaramaiah S/o Late Sh. Subbarayappa,"Kestur,Kasaba Hobli, Bangalore Rural- District. ",Completed,4.34,1.73,2011,0.3986175115207373,Small (<₹1 Cr)
3688,39/12-EMC/ KA-57,2011-12,Karnataka,29,Bengaluru Rural,526,NHM/HMNEH,,Shri Venkatarayappa,"Benikanamadagu Village, Banglore Rural Distt. ",Completed,6.99,2.79,2011,0.39914163090128757,Small (<₹1 Cr)
3689,40/12-EMC/ KA-58,2011-12,Karnataka,29,Bengaluru Rural,526,NHM/HMNEH,,Shri.T.A. Srinivasa,"Talagavara Village, Banglore Rural Distt. ",Completed,4.24,1.69,2011,0.39858490566037735,Small (<₹1 Cr)
3690,37/15-EMC/ KA-46,2011-12,Karnataka,29,Ballari,528,NHM/HMNEH,,M/s Madeena Fruit Company,"APMC Yard, Site No. 198, Graham Road, Bellary",Completed,72.8,19.24,2011,0.2642857142857143,Small (<₹1 Cr)
3691,42/13-EMC/ KA-5,2011-12,Karnataka,29,Raichur,546,NHM/HMNEH,,M/s Mahesh Cold Storage,Tah. Sindhanur,Completed,293.27,117.3,2011,0.3999727213830259,Medium (₹1-5 Cr)
3692,16/16-EMC/ KA-6,2011-12,Karnataka,29,Kalaburagi,538,NHM/HMNEH,,M/s. Gulbarga Cold Storage,"Hirapura Ring Road, Sy. No: 3/3",Completed,356.0,115.17,2011,0.3235112359550562,Medium (₹1-5 Cr)
3693,38/15-EMC/ KA-47,2011-12,Karnataka,29,Bengaluru Urban,525,NHM/HMNEH,,"Mother Dairy Fruit and Vegetable Pvt. Ltd., Bangalore","Khajisonenahalli vill., Bangalore",Completed,962.8,120.0,2011,0.12463647694225177,Large (₹5-10 Cr)
3694,37/14-EMC/ KA-60,2011-12,Karnataka,29,Bengaluru Urban,525,NHM/HMNEH,,Sri. K.H. Channegowda S/o Late. Hanumantharayappa,"Kolur Village, Doddaballapura Taluk, Bangalore",Completed,3.92,1.56,2011,0.3979591836734694,Small (<₹1 Cr)
3695,32/20-EMC/ KA-8,2012-13,Karnataka,29,Dakshina Kannada,534,NHM/HMNEH,,M/s. G.N.H. Kini,"Bangra Kulur, Mangalore",Completed,14.52,0.6,2012,0.04132231404958678,Small (<₹1 Cr)
3696,31/20-EMC/ KA-7,2012-13,Karnataka,29,Haveri,540,NHM/HMNEH,,M/s. ILC Industries Ltd. Cold storage,"Kushtagi road, Sindhanur",Completed,336.49,110.13,2012,0.32729055841183985,Medium (₹1-5 Cr)
3697,60/24-EMC/ KA-10,2013-14,Karnataka,29,Shivamogga,547,NHM/HMNEH,,M/s Santhosh Agro Industries,Sagar Taluk,Completed,899.91,120.0,2013,0.13334666800013334,Large (₹5-10 Cr)
3698,28/21-EMC/ KA-9,2013-14,Karnataka,29,Raichur,546,NHM/HMNEH,,M/s Vishwanath Reddy & Co.,"Plot No. 210-P/2 Industrial Growth center, Hyderabad Road",Completed,536.0,120.0,2013,0.22388059701492538,Large (₹5-10 Cr)
3699,27/21-EMC/ KA-61,2013-14,Karnataka,29,Bengaluru Rural,526,NHM/HMNEH,,Sri T. D. Shyamsundar,"Sy. 48/2, Sutthahallai Village Sasalu Hobli, Doddaballapura Taluk Bangalore Rural District",Completed,8.38,3.35,2013,0.3997613365155131,Small (<₹1 Cr)
3700,17/1 EMC/ MIDH /KA-63,2014-15,Karnataka,29,Vijayapura,530,NHM/HMNEH,,Gadiyal Refrigerated Truck,"Post Kalkavatagi, Bijapur District",Completed,32.14,9.6,2014,0.29869321717485997,Small (<₹1 Cr)
3701,15/1 EMC/ MIDH /KA-49,2014-15,Karnataka,29,Tumakuru,548,NHM/HMNEH,,M/s Abhiram Banana Ripening Chamber,"Plot No. 820/356/01/08, Kasaba Hobli, Pavagada, District Tumkur",Completed,22.77,5.82,2014,0.25559947299077734,Small (<₹1 Cr)
3702,14/1 EMC/ MIDH /KA-48,2014-15,Karnataka,29,Tumakuru,548,NHM/HMNEH,,M/s Madanashree Fruit Ripening Chamber,"Plot No. 18,19 Pavagada, Tumkur District",Completed,37.46,9.04,2014,0.24132407901761876,Small (<₹1 Cr)
3703,42/4 EMC/ MIDH /KA-12,2014-15,Karnataka,29,Chitradurga,533,NHM/HMNEH,,M/s Sri Venkatesh Ramalaxmi Cold Storage Unit,"Hottepanahalli village, Challakere Taluk",Completed,406.0,117.6,2014,0.28965517241379307,Medium (₹1-5 Cr)
3704,31/3 EMC/ MIDH/ KA-52,2014-15,Karnataka,29,Bengaluru Urban,525,NHM/HMNEH,,M/s Srinivasa Traders Hitech Banana Ripening Chamber,"Manjunath Nagar, Seeghalli, Magadi Road, Bangalore",Completed,169.0,22.02,2014,0.13029585798816568,Medium (₹1-5 Cr)
3705,21/2 EMC/ MIDH /KA-11,2014-15,Karnataka,29,Chikkamagaluru,532,NHM/HMNEH,,M/S. Anivarya Agriculture and Allied Services Pvt. Ltd.,"No. B26, APMC Yard, NH 206, Kadur",Under Implementation,298.65,24.0,2014,0.0803616273229533,Medium (₹1-5 Cr)
3706,29/3 EMC/ MIDH/ KA-50,2014-15,Karnataka,29,Belagavi,527,NHM/HMNEH,,M/s. B.P.G. Agrotech Banana Ripening Chamber,"Industrial Area, Kanabargi, Belgaum District",Completed,71.0,8.52,2014,0.12,Small (<₹1 Cr)
3707,30/3 EMC/ MIDH/ KA-51,2014-15,Karnataka,29,Belagavi,527,NHM/HMNEH,,M/s. Shivanand Agro Industries Banana Ripening Chamber,"Old Mulkur Road, Bailhongal, Belgaum District",Completed,97.83,11.37,2014,0.11622201778595523,Small (<₹1 Cr)
3708,16/1 EMC/ MIDH /KA-62,2014-15,Karnataka,29,Uttara Kannada,550,NHM/HMNEH,,Shree Food Industries,"M-15/1, KSSIDC industrial Estate, Sirsi, Uttara Kannada District",Completed,25.19,7.98,2014,0.3167923779277491,Small (<₹1 Cr)
3709,34/23-EMC/ KE1,2013-14,Kerala,32,Thrissur,566,NHM/HMNEH,,"Peringandur Service Co-Operative Bank Ltd., Athani PO",Thrissur,Completed,23.0,9.2,2013,0.39999999999999997,Small (<₹1 Cr)
3710,40/4-EMC/ MP-6,2009-10,Madhya Pradesh,23,Neemuch,419,NHM/HMNEH,,M/s A. H. B. Cold Storage,"Plot No. 29, Industrial Area",Completed,30.12,7.53,2009,0.25,Small (<₹1 Cr)
3711,13/28-EC/MP-5,2009-10,Madhya Pradesh,23,Ujjain,435,NHM/HMNEH,,M/s Dayaram Cold Storage,"P. H. No. 30, Tarana Rupakhedi Road, The. Tarana",Completed,330.0,50.0,2009,0.15151515151515152,Medium (₹1-5 Cr)
3712,12/28-EC/ MP-4,2009-10,Madhya Pradesh,23,Guna,406,NHM/HMNEH,,M/s Geetanjali Cold Storage,"Katakya Road, Kumbhraj",Completed,278.0,50.0,2009,0.17985611510791366,Medium (₹1-5 Cr)
3713,91/6-EMC /MP-11,2009-10,Madhya Pradesh,23,Guna,406,NHM/HMNEH,,M/s Mangal Cold Storage Prop. Shri Shailendra Agrawal.,Village Bhadora A.B. Road,Completed,208.25,50.0,2009,0.24009603841536614,Medium (₹1-5 Cr)
3714,43/3-EMC/MP-2,2009-10,Madhya Pradesh,23,Rajgarh,422,NHM/HMNEH,,M/S Mangal Singh Bhandar Grih,"Suthalia , Teh- Biaora",Completed,11.0,2.5,2009,0.22727272727272727,Small (<₹1 Cr)
3715,41/4-EMC/ MP-7,2009-10,Madhya Pradesh,23,Gwalior,407,NHM/HMNEH,,M/s Prakash Cold Storage,Village Gangamalanpur,Completed,152.0,37.5,2009,0.24671052631578946,Medium (₹1-5 Cr)
3716,44/3-EMC/MP-3,2009-10,Madhya Pradesh,23,Gwalior,407,NHM/HMNEH,,M/S Shree Agrasen Fruit and Vegetable Cold Storage,"Sy. No. 15/1,Purani Chawani, A.B. Road",Completed,190.0,47.5,2009,0.25,Medium (₹1-5 Cr)
3717,42/3-EMC/ MP-1,2009-10,Madhya Pradesh,23,Shajapur,430,NHM/HMNEH,,M/S Shree Shiv Khandsari.,"Gram Gadroli, Maksi",Completed,200.0,50.0,2009,0.25,Medium (₹1-5 Cr)
3718,42/4-EMC/ MP-8,2009-10,Madhya Pradesh,23,Morena,417,NHM/HMNEH,,M/s Sita Ice & cold Storage,Morena,Completed,155.0,37.65,2009,0.2429032258064516,Medium (₹1-5 Cr)
3719,49/5-EMC/ MP -10,2009-10,Madhya Pradesh,23,Shajapur,430,NHM/HMNEH,,Maa Sharda Ice and Cold Storage,Dist. Shajapur,Completed,200.0,50.0,2009,0.25,Medium (₹1-5 Cr)
3720,48/5-EMC/ MP-9,2009-10,Madhya Pradesh,23,Indore,410,NHM/HMNEH,,Shri Krishna Cold Storage,"Industrial Area, Rangwasa",Completed,230.68,40.0,2009,0.17340038148083925,Medium (₹1-5 Cr)
3721,53/10-EMC / MP-14,2010-11,Madhya Pradesh,23,Shajapur,430,NHM/HMNEH,,M/s Devi Ajodhya Cold Storage,"Village Barwal, A. B. Road",Completed,325.48,120.0,2010,0.36868624800294947,Medium (₹1-5 Cr)
3722,13/8-EMC /MP-12,2010-11,Madhya Pradesh,23,Indore,410,NHM/HMNEH,,M/s Indore Ice & Cold Storage,"115-B, Industrial Estate",Completed,134.98,50.4,2010,0.37338865017039563,Medium (₹1-5 Cr)
3723,46/9-EMC /MP-13,2010-11,Madhya Pradesh,23,Ujjain,435,NHM/HMNEH,,M/s Shree Balaji Cold Storage,Ujjain,Completed,400.0,120.0,2010,0.3,Medium (₹1-5 Cr)
3724,107/11-EMC/ MP-15,2010-11,Madhya Pradesh,23,Ujjain,435,NHM/HMNEH,,Advanced Agro Services Pvt. Ltd.,Village Pawasa,Completed,125.0,45.6,2010,0.3648,Medium (₹1-5 Cr)
3725,22/16-EMC/ MP-28,2011-12,Madhya Pradesh,23,Shajapur,430,NHM/HMNEH,,Jai Kisan Agro Coldstorage,Village â€“ Barwar,Completed,350.0,120.0,2011,0.34285714285714286,Medium (₹1-5 Cr)
3726,54/13-EMC/ MP-18,2011-12,Madhya Pradesh,23,Rajgarh,422,NHM/HMNEH,,M/s Arora Cold Storage,"A.B. Road, Infront Bus Stand, Sarangur",Completed,390.0,120.0,2011,0.3076923076923077,Medium (₹1-5 Cr)
3727,52/13-EMC/ MP-16,2011-12,Madhya Pradesh,23,Bhopal,396,NHM/HMNEH,,M/s Bhopal Cold Storage,Lambakheda,Completed,400.0,120.0,2011,0.3,Medium (₹1-5 Cr)
3728,56/13-EMC/ MP-20,2011-12,Madhya Pradesh,23,Indore,410,NHM/HMNEH,,M/s Gangotri Enterprises,"44, RNT Marg, Chhawani, Indore",Completed,445.97,120.0,2011,0.26907639527322463,Medium (₹1-5 Cr)
3729,44/15-EMC/ MP-26,2011-12,Madhya Pradesh,23,Ujjain,435,NHM/HMNEH,,M/s Malwa Cold Storage (Pvt.) Ltd.,"Harsodan, Maxi Road",Completed,286.6,77.13,2011,0.2691207257501744,Medium (₹1-5 Cr)
3730,55/13-EMC/ MP-19,2011-12,Madhya Pradesh,23,Indore,410,NHM/HMNEH,,M/s. Baghwala Cold Storage & Warehouse,"Palia Road, Hatod, Tehsil Indore",Completed,371.0,120.0,2011,0.32345013477088946,Medium (₹1-5 Cr)
3731,59/13-EMC/ MP-23,2011-12,Madhya Pradesh,23,Khargone,414,NHM/HMNEH,,M/s. Omkareshwar Cold Storage Pvt. Ltd. Khargone (M.P.),"276/2, Village Badud, Taluka Barwah",Completed,512.0,120.0,2011,0.234375,Large (₹5-10 Cr)
3732,58/13-EMC/ MP-22,2011-12,Madhya Pradesh,23,Indore,410,NHM/HMNEH,,M/s. Shri Shree Dutt Sheetgrah Pvt. Ltd. Indore (M.P.),"Mundi Road Bijalpur, Tehsil Indore",Completed,240.7,90.0,2011,0.3739094308267553,Medium (₹1-5 Cr)
3733,57/13-EMC/ MP-21,2011-12,Madhya Pradesh,23,Ujjain,435,NHM/HMNEH,,M/s. Singh Cold Storage Pvt. Ltd. Ujjain (M.P.),"102-107, Industrial Area, Dewas Road, Nagziri",Completed,252.98,95.52,2011,0.377579255277097,Medium (₹1-5 Cr)
3734,60/13-EMC/ MP-24,2011-12,Madhya Pradesh,23,Indore,410,NHM/HMNEH,,Maa Annapurna Agritech Pvt. Ltd.,"Bijepur, Betma Depalpur Tehsil, INDORE",Completed,256.15,17.0,2011,0.06636736287331642,Medium (₹1-5 Cr)
3735,53/13-EMC/ MP-17,2011-12,Madhya Pradesh,23,Ujjain,435,NHM/HMNEH,,Maa Umia Ice & Cold Storage,Village- Harsodan,Completed,194.61,72.0,2011,0.3699707106520734,Medium (₹1-5 Cr)
3736,41/14-EMC/ MP-25,2011-12,Madhya Pradesh,23,Indore,410,NHM/HMNEH,,Maa Vaishnav Ice and Cold Storage Limited,"Rao, Tehsil Indore",Completed,330.0,120.0,2011,0.36363636363636365,Medium (₹1-5 Cr)
3737,45/15-EMC/ MP-27,2011-12,Madhya Pradesh,23,Shajapur,430,NHM/HMNEH,,Shree Shiv Khandsari Sugar Mills â€“ Sagar Ice & Cold Storage,"Village Gadroli, Maksi",Completed,311.0,120.0,2011,0.3858520900321543,Medium (₹1-5 Cr)
3738,23/16-EMC/ MP-29,2011-12,Madhya Pradesh,23,Indore,410,NHM/HMNEH,,Shri Krishna Cold Storage,"Industrial Area, Rangwasa",Completed,367.33,120.0,2011,0.32668173032423165,Medium (₹1-5 Cr)
3739,35/18-EMC/ MP-31,2012-13,Madhya Pradesh,23,Tikamgarh,434,NHM/HMNEH,,Jai Gajanan Cold storage,"Kh. No. 188/1, Town- Alampura, Tehsil- Tikamgarh",Completed,310.0,109.68,2012,0.35380645161290325,Medium (₹1-5 Cr)
3740,37/18-EMC/ MP-33,2012-13,Madhya Pradesh,23,Chhatarpur,398,NHM/HMNEH,,Jatashankar Cold Storage,"Dadhari, Tehsil Chatarpur",Completed,175.0,49.49,2012,0.2828,Medium (₹1-5 Cr)
3741,26/19-EMC/ MP-35,2012-13,Madhya Pradesh,23,Ujjain,435,NHM/HMNEH,,M/s Ganesh Cold Storage,"Gram Karondia, Tehsil Ujjain",Completed,385.28,107.71,2012,0.279562915282392,Medium (₹1-5 Cr)
3742,38/20-EMC/ MP-37,2012-13,Madhya Pradesh,23,Shivpuri,432,NHM/HMNEH,,M/s Jai Maa Devi Cold Storage,"Village: Manipura, Tehsil- Kolaras",Completed,360.0,117.5,2012,0.3263888888888889,Medium (₹1-5 Cr)
3743,37/20-EMC/ MP-36,2012-13,Madhya Pradesh,23,Sagar,425,NHM/HMNEH,,M/s Shiv Shankar Cold Storage,"Village: Bamhori Rengua, PO. Rajjaua",Completed,360.0,118.9,2012,0.3302777777777778,Medium (₹1-5 Cr)
3744,41/20-EMC/ MP-40,2012-13,Madhya Pradesh,23,Ujjain,435,NHM/HMNEH,,M/s. Anand Cold Store,Gram Karondia,Completed,385.28,107.71,2012,0.279562915282392,Medium (₹1-5 Cr)
3745,40/20-EMC/ MP-39,2012-13,Madhya Pradesh,23,Shajapur,430,NHM/HMNEH,,M/s. Hari Om Cold Storage,"Village Surasa, Ghattiya",Completed,460.43,120.0,2012,0.26062593662445976,Medium (₹1-5 Cr)
3746,39/20-EMC/ MP-38,2012-13,Madhya Pradesh,23,Indore,410,NHM/HMNEH,,M/s. Shardiya Agritech Pvt. Ltd.,At Village Simrol,Completed,483.96,120.0,2012,0.24795437639474338,Medium (₹1-5 Cr)
3747,42/20-EMC/ MP-41,2012-13,Madhya Pradesh,23,Indore,410,NHM/HMNEH,,Maa Annapurna Agritech Pvt. Ltd.,"Bijepur, Betma Depalpur Tehsil",Completed,256.15,28.77,2012,0.11231700175678315,Medium (₹1-5 Cr)
